Name,Price,ReviewRatio,TotalReviews,Genres
Farming Life,92,0.6683,199,"Adventure,Casual,Indie,Simulation"
Touhou Genso Wanderer -Lotus Labyrinth R-,0,0.7886,350,"Adventure,Indie,RPG"
Hardwork Simulator,0,0.95,40,"Action,Adventure,Casual,Indie,Simulation"
Gumboy Tournament,80,0.6983,464,"Casual,Indie,Racing"
Open Wheel Manager 2,45,0.8182,88,"Racing,Simulation,Sports,Strategy"
dogpet,0,0.9806,206,"Adventure,Casual,Simulation"
4X-Galaxy 无主之地：银河,0,0.5141,249,"Adventure,Free To Play,Indie,Massively Multiplayer,RPG,Strategy"
Ruzh Delta Z,0,0.6193,507,"Action,Casual,Indie"
Little Spaceman,60,1.0,12,"Action,Adventure,Casual,Indie"
Neko Journey,60,0.5741,54,"Action,Adventure,Casual,Indie"
Dungeon Vending Machines,15,0.6364,22,"Casual,Indie"
Google Spotlight Stories: Pearl,0,0.9597,372,"Adventure,Free To Play"
e-River Cabin Journal,0,0.5167,60,Indie
NEUTRANS,0,0.7857,14,Utilities
Let Bions Be Bygones,40,0.76,100,"Adventure,Indie,RPG"
DeathSpank: Thongs of Virtue,80,0.8711,287,"Action,Indie,RPG"
Tactical Troops: Anthracite Shift,93,0.7234,47,"Indie,Strategy"
银魂：Silver Soul,0,0.5893,56,"Adventure,Casual,Indie,Strategy"
吞食一统中原Tunshi unifying plains,0,0.9605,76,"Indie,RPG"
OPERATOR,40,0.7962,2709,"Action,Indie,RPG,Simulation,Strategy,Early Access"
Resurrector,51,0.3636,11,"Action,Indie"
Ashes of the Singularity: Escalation,90,0.7435,4772,"Simulation,Strategy"
Lost Wing,0,0.7647,51,"Action,Indie,Racing"
The Neon Mate,0,0.9286,14,"Action,Casual,Indie"
Red or Blue,55,0.9494,79,"Indie,Simulation"
Chloé’s Requiem -encore-,0,0.9084,131,Adventure
We Met in May,0,1.0,26,Indie
MAZEING,72,1.0,10,"Casual,Indie,Strategy"
Geno The Fallen King,50,0.8462,13,"Action,Adventure,Indie"
鬼畜大冒险 Gui Chu Da Mao Xian,65,0.7534,219,"Casual,Indie,RPG"
Bloop,0,0.4696,362,"Casual,Indie,Simulation"
From Heaven To Earth,0,0.8571,21,"Action,Casual,Indie,Simulation"
Molecular Warfare,92,0.6111,18,"Action,Adventure,Casual,RPG,Simulation,Sports,Strategy"
Santa Run,51,0.3111,45,"Adventure,Casual,Indie"
High School Odyssey,0,0.9287,603,"Casual,Indie,RPG,Simulation"
War on the Sea,75,0.7615,2914,"Simulation,Strategy"
Dialtown: Phone Dating Sim,25,0.9928,1954,"Casual,Indie"
Mage's Legacy,0,1.0,10,"Action,Adventure,RPG"
Aliens&Asteroids,0,0.8824,17,"Action,Casual,Indie"
Prove You Can Win,50,0.8718,39,Indie
Nvil,50,0.8511,47,Animation & Modeling
Aggressors: Ancient Rome,81,0.8339,271,Strategy
The Thing That Happened,0,0.5385,13,"Action,Adventure,Casual,Massively Multiplayer,Early Access"
Primordium - Day Zero,0,0.2941,17,"Action,Adventure,Indie,RPG"
NYC Bungee,0,0.8571,14,"Casual,Indie,Simulation,Sports"
Centum,30,0.8235,119,"Indie,RPG"
goto,65,0.8,20,"Casual,Indie"
Tortuga City,40,0.9167,12,"Indie,Strategy"
The Library of Babel,75,0.7692,78,"Adventure,Indie"
Rage Melee,0,0.5333,15,"Action,Casual,Free To Play,Indie"
Pro Basketball Manager 2023,20,0.7423,163,"Indie,Simulation,Sports,Strategy"
Cute Honey 3,50,0.6525,731,"Casual,Strategy"
Die With Glory — Point and Click Adventure Game,0,0.6316,57,"Action,Adventure,Indie"
S.C.A.R,0,0.6923,52,"Action,Adventure,Casual,Indie,Simulation,Early Access"
Undead West,33,0.8929,28,"Action,Indie"
Skufs VS Quadrobers,50,0.7823,124,"Action,Indie,Massively Multiplayer"
Darkest Dungeon® II,69,0.7593,21539,"Indie,RPG,Strategy"
Ashes of Oahu,0,0.6275,51,"Action,Indie,RPG"
Zombie Tycoon 2: Brainhov's Revenge,0,0.7385,371,"Action,Indie,Strategy"
Orc Assault,35,0.2857,21,"Indie,RPG,Strategy"
Intralism,0,0.8656,4904,"Action,Casual,Indie"
The Legend of Heroes: Trails of Cold Steel IV,60,0.9207,2231,RPG
Puzzle One,0,0.8182,11,"Casual,Indie"
The Days Without Gods,70,0.8611,108,"Adventure,Casual,Indie,RPG"
Puyo Puyo™ Tetris® 2,24,0.8173,2534,"Action,Casual"
EA SPORTS™ WRC,30,0.6254,9809,"Racing,Simulation,Sports"
Psionic Sentry : Infinite,40,0.8986,138,"Action,Adventure,Indie,RPG,Early Access"
Lobster Empire,75,0.4884,43,"Indie,Simulation"
aMAZE Classic,0,0.7972,281,"Adventure,Casual,Indie,Simulation,Strategy"
Forsaken Facilities,0,0.4,10,"Action,Adventure,Indie,Early Access"
Ultimate Chicken Horse,65,0.959,48300,"Action,Casual,Indie"
DEATHRUN TV,90,0.7778,81,Action
MYSTIC VR,0,0.7,10,Adventure
"Winter Worm, Summer Grass",0,0.8986,69,Free To Play
Boot Hill Bounties,50,0.92,25,"Indie,RPG"
AETERNITAS,0,0.4483,29,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
Snow Battle Princess SAYUKI | 雪ん娘大旋風,0,0.9091,22,Action
Eternal League,0,1.0,15,"Action,Indie,RPG,Early Access"
JASEM: Just Another Shooter with Electronic Music,0,0.7234,188,"Action,Indie"
Kimi no Hitomi ni Hit Me,0,0.9553,447,"Adventure,Casual"
PYTHIAN,0,0.7273,33,"Action,Casual,Massively Multiplayer,Simulation,Early Access"
Half Past Fate: Romantic Distancing,75,0.8043,46,"Casual,Indie"
A New Leaf: Memories,60,0.4342,76,"Adventure,Casual,Indie,Simulation,Early Access"
Sekiro™: Shadows Die Twice - GOTY Edition,50,0.9529,322234,"Action,Adventure"
秋田・男鹿ミステリー案内 凍える銀鈴花,50,0.5714,14,Adventure
Time Mysteries 2: The Ancient Spectres,75,0.5966,585,Casual
Howard Phillips Lovecar,60,0.7826,46,"Action,Indie"
Idle Banshee Alliance,60,0.7021,47,"Casual,Indie,Strategy"
[Old Edition] Croixleur Sigma,0,0.7927,328,"Action,Casual,Indie"
Lovecraft Quest - A Comix Game,0,0.662,71,"Adventure,Indie"
Get Achievements for Achievements,20,0.9189,111,"Action,Adventure,Indie"
九州风流,0,0.6591,44,"Adventure,Casual,Indie,Massively Multiplayer,RPG,Strategy,Early Access"
RoboCritters,0,0.7273,11,"Action,Indie,Strategy"
Rescue Team: Magnetic Storm,70,0.8824,17,"Adventure,Casual,Indie,Strategy"
Iron Harvest,85,0.7264,15068,Strategy
All-In-One Sports VR,30,0.8457,739,"Action,Casual,Simulation,Sports"
Lucidscape,0,0.6512,43,"Action,Adventure,Casual,Free To Play,Indie"
Vladimere's Lhore,40,1.0,11,Indie
Konung 2,80,0.8172,186,RPG
Jelly Forest,90,0.9167,12,Indie
Glitch's Trip,94,0.8611,36,"Action,Adventure,Indie"
AudioBeats,0,0.8197,61,"Action,Casual,Indie,Sports"
Masterchef Ice Cream Edition,90,0.6667,12,"Adventure,Casual,Indie,Simulation"
GUNVOLT RECORDS Cychronicle,55,0.7222,90,"Action,Casual"
Chicken Invaders Universe,0,0.9115,3490,"Action,Casual,Indie,Massively Multiplayer,Free To Play"
Tile Cities 2,50,0.9667,30,"Casual,Simulation,Strategy"
DayZ Tools,0,0.8936,329,Unknown
Woodle Tree Adventures,83,0.6737,5517,"Action,Adventure,Indie"
Monsters of Little Haven,85,0.8793,406,"Adventure,Indie"
Dreamy Duels ~ Tales of Heroes in Gensoukyo,0,0.6522,23,"Casual,Indie,Strategy,Early Access"
Hover,90,0.803,2122,"Action,Adventure"
PC Tycoon 2,0,0.7934,271,"Indie,Simulation,Strategy"
Steel Alcimus,0,0.8571,42,"Action,Indie,Free To Play"
Crystal Blast VR,0,0.8696,23,"Action,Adventure,Casual"
BOTOLO,0,1.0,14,"Action,Indie,Sports"
Dead Rising Deluxe Remaster,50,0.8165,3434,"Action,Adventure"
Zombie camping,50,0.7619,21,"Action,Adventure,Casual,Simulation"
Field Hospital: Dr. Taylor's Story,0,0.9,90,"Adventure,Casual,Indie,Simulation,Strategy"
1849,65,0.7253,375,"Indie,Simulation,Strategy"
Time of the Clones,90,1.0,13,"Casual,Indie,Strategy"
皎月坠落之时,35,0.8068,207,"Indie,RPG"
Dear Mom: My Letter to You,0,0.9,10,"Adventure,Indie,RPG,Simulation"
CROSS†CHANNEL: Steam Edition,70,0.9011,354,"Adventure,Casual,Simulation"
Deceit 2,0,0.592,5257,"Action,Free To Play"
Magirune 2,50,1.0,30,"Adventure,Indie"
Aeve:Zero Gravity,0,0.2385,130,"Action,Indie"
食用系少女：美食內戰 Food Girls：Civil War,50,0.9579,95,"Casual,Indie"
Masked Forces,20,0.6723,473,"Action,Indie"
Sunrise's Order,55,0.9298,57,"Adventure,Casual,Indie,Simulation"
My Brother Rabbit,80,0.964,1917,"Adventure,Casual,Indie"
Warriors of Vilvatikta,50,0.5349,172,"Adventure,Indie,RPG"
Super Kids Racing,0,0.3478,23,"Adventure,Racing,Sports"
Geometry Survivor,30,0.7841,88,Action
The ER: Patient Typhon,0,0.8732,71,"Action,Adventure,Indie"
Snowman Story,40,0.9802,101,"Adventure,Casual,Indie"
Investigator,84,0.6927,1012,"Adventure,Indie,Simulation"
Fury of West,86,0.5862,29,"Action,Casual,Indie,Strategy"
Waifu's Spooky Space Station,0,0.95,20,"Adventure,Indie"
MAGIC POT&TER BATTLEGROUNDS,0,0.3889,18,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Strategy,Early Access"
Wo Yao Da 我要大,0,0.8899,327,"Action,Adventure,Indie,RPG"
You Suck at Parking® - Complete Edition,80,0.8581,712,"Action,Indie,Racing,Sports"
Cherophobia,60,0.8286,35,"Adventure,Indie"
Zhmyshenko Valery Albertovich,51,0.7478,115,"Adventure,Casual,Indie"
180 Files: The Aegis Project,0,0.9429,35,"Adventure,Casual,Indie,RPG"
Rocket Assault: Downhill Rush,0,0.9325,237,"Action,Indie,Racing"
Nightmare Simulator,20,0.3824,34,Indie
House Builder VR,90,0.2571,35,"Adventure,Casual,Indie,Simulation"
Cat from the box,79,0.75,12,"Adventure,Casual"
Hidden Object Adventure: Captain Nemo. Objets Cachés,0,0.7373,118,"Adventure,Casual,Indie"
Shady Knight,30,0.94,700,"Action,Indie"
Soccer Manager,0,0.6359,217,"Free To Play,Indie,Massively Multiplayer,Simulation,Sports,Strategy"
Final Theory,70,0.8042,378,"Indie,Strategy"
SUPER Dungeon Muncher,0,0.6964,56,"Action,Casual,Indie"
Fatermyth,60,0.8427,496,"Adventure,Indie,RPG"
Decimate Drive,20,0.9191,272,"Action,Indie"
Too Many Cooks,0,1.0,18,"Action,Indie,RPG,Early Access"
Manivore,0,0.7717,92,Indie
Abbot's Book Demo,0,0.8804,209,"Adventure,Free To Play,Indie,RPG"
Noctambulant,0,0.931,29,"Adventure,Indie,Strategy"
Blaster Master Zero 2,50,0.905,505,Action
Phantom Fury,70,0.616,724,"Action,Indie"
Subside,40,0.9825,400,Simulation
巅峰骑士团,0,0.9026,1263,"Action,Adventure,Indie,RPG,Strategy"
[Chilla's Art] Yuki Onna | 雪女,20,0.768,194,"Action,Adventure,Indie,Strategy"
Blackwell Epiphany,70,0.9775,934,"Adventure,Indie"
Middle Evil: The Priest,0,0.931,29,"Action,Adventure,Indie"
SLI-FI: 2D Planet Platformer,80,1.0,29,"Action,Adventure,Casual,Indie,Strategy"
VR SUPER SPORTS,0,0.5714,119,"Action,Casual,Indie,Sports"
Veteran Combat,0,0.5098,51,"Action,Casual"
DriftKing 2D,0,0.7273,11,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports,Early Access"
Dino running from a FURRY: GAMESFORFARM,80,0.913,23,"Action,Adventure,Casual,Simulation,Sports"
Super Rad Raygun,0,0.8939,66,"Action,Adventure,Indie"
Death Fungeon,80,0.8158,114,"Adventure,Indie"
100 hidden birds 2,70,0.9357,451,"Adventure,Casual,Indie"
Relash,0,0.9286,14,"Action,Casual,Indie"
Gnome Light,0,0.2609,23,"Action,Adventure,Casual,Indie"
Stuffo the Puzzle Bot,0,1.0,143,"Adventure,Indie"
Wheelie City,0,0.7059,17,"RPG,Simulation"
Panzer Corps Gold,75,0.9178,2602,Strategy
Salary Man Escape,0,0.9706,34,"Casual,Indie"
Viking Days,51,0.5,24,"Action,Casual"
3..2..1..Grenades!,0,0.9655,29,"Action,Indie"
Pegafuerte el terrible,0,1.0,15,"Casual,Indie"
NARAKA: BLADEPOINT,0,0.6954,324927,"Action,Adventure,Massively Multiplayer,Free To Play"
Wedding Day,30,0.7333,15,"Adventure,Indie,RPG"
Horror Gallery,50,0.8947,19,"Action,Indie"
Barbotine,0,0.9296,142,"Action,Adventure,Indie"
Cards and Castles,0,0.7295,769,"Indie,Massively Multiplayer,Strategy,Free To Play"
Second Sight,75,0.7992,264,Action
PIPELINE RTX,0,0.6923,26,"Casual,Indie,Simulation,Strategy"
Jerking Off In Class Simulator,0,0.8571,28,"Casual,Simulation"
Just King,25,0.9041,1449,"Action,Casual,Indie,RPG,Strategy"
Butterbies,0,0.8182,11,"Casual,Simulation"
Super Virus Defense,0,0.9444,18,"Action,Casual,Indie"
Territory: Farming and Warfare,10,0.8747,415,"Indie,Simulation,Strategy,Early Access"
像素女友,0,0.9846,1368,"Adventure,Casual,Indie,RPG,Simulation"
Carrots and Cream,50,0.8182,11,"Adventure,Casual,Indie,Simulation"
Goat Simulator: Remastered,50,0.8377,573,"Adventure,Casual,Simulation"
Web Spice Purple World,0,0.5,12,"Action,Indie"
Purrfect Apawcalypse: Purrgatory Furever,0,0.9941,341,"Adventure,Indie,RPG"
In His Time,80,0.9032,31,"Adventure,Casual,Indie"
Operation Hardcore,0,0.8667,30,"Action,Adventure,Indie"
The Scroll Of Taiwu,20,0.6984,60637,"Adventure,Casual,Indie,RPG,Strategy,Early Access"
Reflex Arena,0,0.8473,1552,"Action,Indie"
Access Denied: Escape,0,0.9364,220,"Adventure,Indie"
inZOI,0,0.7933,20859,"Adventure,Casual,Simulation,Early Access"
Banish,45,0.3636,11,"Action,Early Access"
Goo Keeper,80,0.7692,13,"Action,Adventure,Casual"
AntiPodal,0,0.8667,30,Action
Tactic Code - 战术代码,0,0.875,16,"Casual,Indie,Strategy"
GoBlock's Impossible Medley,51,0.8636,44,"Casual,Indie"
Carmageddon: Max Damage,75,0.7835,3293,Action
Seed of the Dead: Sweet Home,0,0.8304,2942,Action
Growing Up,50,0.878,3279,"Adventure,Casual,Indie,RPG,Simulation,Strategy"
Bazaar Simulator,30,0.7434,152,"Casual,Indie,Simulation,Early Access"
Nightmare Grotto,0,0.7647,17,"Action,Indie"
Snaliens,0,0.8958,48,Indie
Destroy All Zombies,0,0.6,10,"Adventure,Casual,Indie,Simulation,Sports"
BasketBelle,75,0.8509,161,"Adventure,Indie,Sports"
Kelipot,50,0.8494,797,"Action,Indie"
Lair of the Clockwork God,0,0.9284,740,"Action,Adventure,Casual,Indie"
Hostile User Interface,0,1.0,15,Indie
tomorrow is my birthday,60,1.0,39,Indie
Coloring Game: Little City,0,0.9419,946,"Casual,Indie,Free To Play"
Extraneum,66,0.989,91,"Action,Indie"
CUBE ROYALE,0,0.9273,55,"Casual,Indie,Strategy,Early Access"
Super Club Soccer,0,0.6475,122,"Free To Play,Massively Multiplayer,Sports"
TRI: Of Friendship and Madness,0,0.8546,502,"Adventure,Indie"
CityDriver,40,0.4148,863,"Casual,Indie,Simulation"
Gas Guzzlers Extreme,85,0.8612,3999,"Action,Racing,Sports"
Clergy Splode,50,0.4324,525,"Action,Indie"
You have a drunk friend,20,0.634,306,"Action,Adventure,Casual,Indie,Simulation"
"Good Pizza, Great Pizza - Cooking Simulator Game",40,0.8872,5719,"Casual,Indie,Simulation"
Psycho on the loose,88,0.6437,87,"Action,Casual,Strategy"
Super Kill-BOI 9000,0,0.9434,53,Action
Zork Nemesis: The Forbidden Lands,0,0.7917,48,"Nudity,Violent,Adventure"
Bad Omens: 8th Apartment,50,0.9,60,"Action,Adventure,Indie"
Dungeon Deathball,0,1.0,23,"Indie,RPG,Sports,Strategy"
The Narrator Is a DICK,50,0.7891,128,"Adventure,Indie"
月之暗面 The Dark Side Of The Moon,0,0.5968,62,"Casual,Free To Play,Indie,Strategy"
Floor By Floor,0,0.8462,13,Action
Monsters!,0,0.8571,28,"Action,Indie"
Mead Crafter,0,0.7143,14,"Casual,Strategy"
"Die, zombie sausage, die!",0,0.7619,21,"Action,Indie"
"BEARS, VODKA, BALALAIKA! 🐻",0,0.8992,1994,"Action,Adventure,Indie,RPG,Simulation"
Placid Plastic Desktop,0,0.9755,286,"Animation & Modeling,Design & Illustration"
"Love, Sam",10,0.9482,541,"Adventure,Indie"
I've Fallen For You!,30,0.901,717,"RPG,Simulation"
청춘향전 Cheongchunhyang Jeon,0,0.8769,65,"RPG,Simulation,Strategy"
Beware of Trains,0,0.7857,70,"Violent,Action,Casual,Indie,Strategy"
Cleaning The System,0,1.0,29,"Casual,Indie,Racing"
Beasts of Bermuda,0,0.7098,8723,"Adventure,Indie,Massively Multiplayer,Simulation,Early Access"
Mekabolt,0,0.8712,163,"Action,Adventure,Casual,Indie"
News Reacts,0,0.96,25,"Action,Adventure,Casual,Indie,Racing"
StartBolita,0,0.6364,11,"Adventure,Casual,Indie"
Toilet Paper Unleashed,0,0.5882,17,"Action,Adventure,Casual,Indie,Simulation"
Space Needle VR,0,0.5,30,"Adventure,Casual,Free To Play"
Bloody Faerie,0,0.381,21,"Action,Indie"
Trashed,0,0.4859,142,"Action,Adventure,Indie,Strategy,Early Access"
Sparkling Memories,0,0.8409,176,"Casual,Indie,RPG,Simulation"
Turbo Racing,70,0.7647,17,"Indie,Racing"
MINE MEMORY,20,1.0,23,Indie
Jim Power -The Lost Dimension,65,0.6618,68,"Action,Adventure"
Kynseed,75,0.822,3241,"Adventure,Indie,RPG,Simulation"
FORWARD,0,0.8421,38,"Free To Play,Indie,Racing"
Source of Madness,94,0.7259,1069,Action
qop,0,0.9161,930,"Casual,Indie"
Cats Hidden in Georgia,0,0.9282,752,"Casual,Indie"
Bane of Asphodel,0,0.6667,90,"Action,Adventure,Free To Play,Indie"
The Witch's House MV,60,0.9557,3451,"Adventure,Casual,Indie,RPG"
Great Houses of Calderia,0,0.661,351,"Indie,RPG,Strategy"
The Walking Dead: The Telltale Definitive Series,90,0.9655,31041,Adventure
Screencheat,80,0.916,1893,"Action,Indie"
Christmas Horror,50,0.561,41,"Action,Adventure,Indie"
Reaping Rewards,0,0.6324,68,Adventure
DRAGON QUEST TREASURES,0,0.8058,278,"Action,Casual,RPG"
Fated Souls 2,90,0.7368,38,"Adventure,Casual,Indie,RPG"
Doom Sweeper,60,0.7618,760,"Casual,Indie,RPG,Strategy"
Dungeons of Hinterberg,66,0.9474,1997,"Action,Adventure,Indie,RPG"
Roller Stars,0,0.25,12,Casual
The Legend of Dark Witch 2 （魔神少女エピソード２）,80,0.9189,74,"Action,Adventure,Casual,Indie"
Tankfight,0,0.2727,11,"Action,Casual,Indie"
Deleveled,85,0.8021,374,"Action,Casual,Indie"
Catherine Ragnor and the Legend of the Flying Dutchman,25,0.6923,13,Casual
VR Escape The Space Station,0,0.6066,61,"Adventure,Indie,RPG"
The Last Haven,75,0.6122,1493,"Indie,Simulation,Strategy"
ColorCoordination,0,0.9649,57,Indie
Case 03: True Cannibal Boy,0,0.9792,48,"Adventure,Casual,Indie,RPG"
DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,50,0.9328,10043,"Adventure,RPG"
SALIGIA,0,0.3889,18,"Action,Adventure,Indie,Simulation"
TouHou Music Recording,0,0.9245,53,Casual
LIZARDS MUST DIE,75,0.9659,26132,"Action,Adventure,Indie,Massively Multiplayer"
Fourteen Fiends,0,0.9231,13,"Action,Casual"
Greenland Melting,0,1.0,22,Education
Rewind Or Die,30,0.9383,373,"Action,Adventure,Indie,Simulation"
Dungeons of Mysteria,0,0.7857,14,"Action,Adventure,Indie,RPG"
Janosik,0,0.9373,638,"Action,Adventure,Casual,Indie,Free To Play"
Trivia Vault: Mixed Trivia 2,90,0.5789,95,"Action,Casual,Indie,Simulation"
Destroy The Monoliths,60,0.9286,14,"Action,Indie,Strategy"
天行镖客 (Sky Escort),0,0.8462,78,"Casual,Indie,Simulation,Strategy"
Mysteries Of Darkness,0,0.9286,14,Early Access
SWARMRIDER OMEGA,51,0.7959,98,"Action,Indie"
Rent-a-Vice,40,0.68,25,"Adventure,Indie,RPG"
Glory to Ukraine!,0,0.8497,153,"Action,Adventure,Indie"
Insects Awaken,20,0.9188,234,"Adventure,Casual,Indie,RPG"
Lost Estate Agent,50,0.92,25,"Action,Adventure,Indie,Simulation"
KOBOLD: Chapter I,0,0.8188,287,Adventure
HordeCore,85,0.662,142,"Action,Adventure,Casual,Indie,RPG,Strategy"
Lost Meow,10,0.9091,11,"Adventure,Casual,Indie"
Terraformer Expedition to Mars,0,0.3611,36,"Indie,Simulation"
寒いから鍋食いたいね女苑ちゃんと！！,20,1.0,34,Simulation
Disintegration,0,0.5099,706,"Action,Adventure"
Call of Duty®: Ghosts,67,0.6443,30913,Action
AFTERGRINDER,0,0.7629,97,"Action,Indie"
Tybot Invasion: The Typing Runner,40,1.0,28,"Action,Casual,Indie"
ROAD,30,0.9091,11,Racing
巭孬嫑毖,0,0.6316,19,"Adventure,Casual,Indie,RPG,Simulation"
Eye of the Beholder,0,0.8,15,"Adventure,Casual,Indie"
SurvHive,0,0.619,84,"Action,Indie,Early Access"
Bitcoin Trader,51,0.4775,111,"Casual,Indie,Simulation"
Graces: Posthumous Wish,50,0.9561,114,"Casual,Indie,Simulation"
Caesar™ IV,40,0.7097,782,"Simulation,Strategy"
Carpathian Survival,25,0.875,16,"Adventure,Indie,Early Access"
Duel Girl,0,0.4194,31,"Adventure,Casual,Indie"
Mars 2030,0,0.7045,88,Simulation
Travel Mosaics 10: Spooky Halloween,50,1.0,16,"Adventure,Strategy"
Matadouro: Grindhouse,0,0.7273,11,Action
Hero of the Kingdom: The Lost Tales 3,70,0.9125,297,"Adventure,Casual,Indie,RPG"
Ghost Sweeper,0,0.8947,38,"Action,Adventure,Casual,Indie"
Yakiniku simulator,0,0.9387,408,"Casual,Indie,Simulation"
Almohadin: escape from the basement,0,1.0,10,"Action,Adventure,Indie"
Baron: Fur Is Gonna Fly,0,1.0,17,"Action,Indie"
Potion Explosion,70,0.8458,253,"Casual,Strategy"
Gentlemen!,75,0.3986,138,"Action,Indie"
Hydraulic Empire,0,0.5139,72,"Action,Casual,Indie,RPG,Simulation,Strategy"
Memetric: Final Lifeforms,80,0.8889,18,"Indie,Strategy,Early Access"
[SUBJECT],50,0.8736,87,"Adventure,Indie"
ZombieHunt,77,0.0938,32,"Action,Casual,Simulation"
NUSNUR,20,0.9524,21,"Action,Adventure,Indie,RPG,Strategy"
Skader,0,0.9231,13,"Action,Racing,Sports,Free To Play"
BUS SIMULATOR,0,0.8966,29,"Casual,Indie,Simulation,Free To Play"
Pixel Girl 像素女孩,0,0.8148,27,"Action,Adventure,Indie,RPG"
Side Quest,80,0.7333,15,"Action,Adventure,Indie"
Grand Theft Auto V Legacy,0,0.8741,1990556,"Action,Adventure"
Big Bash Boom,0,0.7692,13,Sports
Serious Sam: Siberian Mayhem,50,0.9257,4452,"Action,Adventure"
Geometry Arena,64,0.9656,2386,"Action,Casual,Indie"
Beyond Flesh and Blood,0,0.5238,21,"Action,Adventure,Casual,Indie,Simulation,Strategy,Early Access"
Lunaria Fantasia,20,0.8214,56,"Indie,RPG"
Armor Clash II,81,0.6053,114,"Action,Simulation,Strategy"
Riverbond,75,0.8248,137,"Action,Adventure,Indie"
MeiQi 2019,0,0.6812,69,Indie
The Quest for the BIG KEY,0,0.8261,23,"Action,Adventure,Casual,Indie"
Outcast - A New Beginning,67,0.7995,1292,Action
Muscle Car Robot,90,0.5082,61,"Action,Adventure,Casual,Indie,Simulation,Sports"
Undholm,0,0.6552,87,"Indie,Simulation,Early Access"
Cucumber Defense VR,26,1.0,11,"Action,Adventure,Casual,Indie"
Sea of Dreams,0,0.96,25,"Adventure,Indie"
Plastic Playground,0,0.3311,148,"Action,Free To Play"
Lunara: Planet IX,51,0.8095,21,"Action,Adventure,Casual,Indie,Simulation"
Zombie Desperation,0,0.7611,113,"Violent,Gore,Action,Casual,Indie"
Hero-U: Rogue to Redemption,0,0.9252,508,"Adventure,Indie,RPG"
Zombies and Keys,0,0.9615,52,"Action,Indie"
Der Anzeigenhauptmeister,0,0.9667,30,"Indie,Simulation,Early Access"
Aripi,0,0.76,25,Adventure
Snooker Nation Championship,70,0.6274,314,"Indie,Simulation,Sports,Strategy,Early Access"
Bonds of the Skies,0,0.5455,11,RPG
Axis Football 2021,0,0.6277,137,"Indie,Simulation,Sports,Strategy"
Sakura MMO 2,70,0.8895,190,Simulation
Queendoom,85,0.92,25,Action
Asa-Chan Wants to Go Home!,40,0.9167,60,"Adventure,Casual"
Divergence: Year Zero,0,0.6,15,"Action,Indie,Massively Multiplayer,RPG,Early Access"
Mist of the Dark,0,0.4519,135,"Violent,Gore,Action,Free To Play,Indie,Early Access"
hololive ERROR,0,0.8446,444,Adventure
Banana Town,0,0.5556,36,"Casual,Simulation,Early Access"
